monthly_spend,tenure_months,support_tickets,avg_session_minutes,discount_usage_rate,last_payment_delay_days,customer_region,customer_segment,signup_channel,subscription_plan,churn_flag
-2.361143161315604,-1.9672083467473815,2.491262273893859,1.0369376340232042,1.1443204335050388,-0.5081834223495385,West,Home Office,Online,Standard,0
1.6427298737403322,1.14312896050109,-0.709858468704233,1.459558212881019,0.8637176289687578,-2.345554033868796,West,Corporate,Distributor,,1
1.7003380867019997,-0.5678893909093219,-2.0552676347733634,-0.4470432065249725,0.0591550265173706,0.0609698781974882,West,Consumer,Online,Standard,0
1.268328061883401,0.7352723219304753,-2.579377088268785,-1.5727498356226164,-0.9927670001541378,-1.2907674198062025,West,Consumer,Retail,Standard,1
1.3230236478425423,-3.1003348223132283,-1.5642609607223017,0.2405780480636696,-0.231895837735129,0.6349301941938936,North,Corporate,Distributor,Standard,1
0.8794996629103341,-0.7794000529422607,-2.482064683039855,-2.6868871317513903,0.2716521738534685,2.615605625934191,West,Corporate,Retail,Premium,0
0.0195726858610364,1.325448224152435,-1.2662478402775663,-1.1870353997623773,1.735856063606134,-2.502010517983666,South,Home Office,Online,Premium,1
1.1333990400685656,1.4275273208827923,-2.5018483222966337,-1.3540620170722004,-1.9743845693368436,-2.837400851513626,East,Home Office,Online,Premium,1
0.6955182063875522,-2.339214448441682,-0.2061004934650726,1.6497399228898342,-1.701573093333978,-1.4699824575741172,South,Home Office,Online,Premium,1
0.168500240106588,,0.7324848340692427,1.6341077713794236,-0.1733365954371941,-1.45156276081033,North,Consumer,Distributor,Premium,0
-2.533995336732477,-1.5262755155343466,1.8857918533107527,-0.0601036208683412,-1.2436895181891623,-0.5036826581108296,North,Corporate,Retail,,0
1.8438272120955024,-0.8126072696913069,-1.8189227322912371,0.3434885572508023,0.0525272121169489,-0.7708304648303452,West,Home Office,Retail,Basic,1
-0.8555074395732108,-1.97629802795662,0.9350270371482882,0.8967789091629332,1.2936037537695495,-0.6344520348990096,West,Home Office,Retail,Premium,0
-1.1255648636821067,-1.7465888548030728,0.7495771163396909,0.2272853322535859,-2.0701538521637417,-0.4728212685173923,South,Consumer,Distributor,Premium,0
-0.5657759125657409,-2.7586722270631867,0.0589753571969362,0.9765645768509984,0.4931775196589743,-2.726949588425809,South,Consumer,Retail,Standard,1
1.0052196957073318,0.4480284374778367,-1.7167278201896845,-1.8838444213334484,-2.1943354872987983,2.5704439145526075,North,Consumer,Distributor,Basic,0
1.2837595884857516,-1.4448460042441629,-0.7126988601264943,1.0757975387534726,-1.3232290391128785,-0.1873883893541702,North,Consumer,Distributor,Standard,1
0.0832577782795481,2.734303489202287,-1.2002895818244448,-3.0387609540669143,-0.1328651996930463,2.8662296091968047,,Corporate,Distributor,Premium,0
1.9245687136050105,-3.3063219769787278,-1.290516178349143,1.0437852901573896,1.7474135006319995,1.6852343530471037,East,Corporate,Online,Basic,1
0.9147168542105446,-0.7163742632906315,-1.003531919117033,-0.2123074259714877,0.1183347663154834,0.7356197658296757,North,Corporate,Distributor,Basic,0
0.6672959927808737,-2.0144148611026123,-1.9730472720166563,-1.813783294350582,1.4457628997813636,2.1414392379083287,North,Home Office,Online,Premium,0
1.5815760488013697,1.7385639672520123,-2.670602201309719,-1.2006326335443622,-2.633542914777712,-2.5654833153819325,East,Consumer,Online,Standard,1
0.1416476293768731,-3.131833796516546,0.6257005148083443,1.7236952118435394,0.8864961986711228,0.3016858149798389,West,Home Office,Online,Basic,1
0.9927513877592868,-0.4396833779269183,-2.4387167360558744,-2.1634060256141847,0.4166706435286159,1.2132063541087816,West,Home Office,Retail,Premium,0
0.1992199741164723,-0.1206972428204783,-1.534300298630676,-2.1880847878076213,-0.5885477494971368,1.6760009836358587,North,Consumer,Distributor,Standard,0
-3.0804241595054624,-1.9888894026565112,2.44061816189455,0.1674686564861773,0.4638948427870586,-0.6648004066095796,East,Corporate,Distributor,Standard,0
1.3073731639306998,2.019880995406199,-0.2819879191158081,0.6430848438590919,1.487266385677921,0.0334811416527125,North,Consumer,Retail,Basic,1
-3.198929502160074,-2.646135732202038,2.77259586760402,0.2110277854670863,0.7018480843501824,0.7046641948759864,North,Corporate,Online,Premium,0
0.7085979787731143,1.140246791887917,-2.966796276057709,-2.4104102525403723,-0.3539504447905149,-2.71740019677364,North,Corporate,Retail,Standard,1
0.1533922810822326,1.374152048149973,1.687048413737423,2.320347146876797,-0.1980133148848268,-1.2073317679059223,South,Home Office,Distributor,Standard,1
1.606709559693898,0.3906742367510065,-2.479573389881027,-1.3650526326101993,1.9083671656763492,0.082468706425886,South,Corporate,Distributor,Standard,1
-0.1511218233782074,-0.4734092973690352,1.4295938936389554,2.133711927537706,-0.1449226646908844,-1.2142283348773586,East,Home Office,Online,Premium,0
1.3284231892402032,-1.8369495422296929,-0.4811817035430927,1.7163274029270488,0.8128614042458626,-0.8018164791158165,South,Corporate,Distributor,Standard,1
0.8380564226114187,0.6656064157187231,1.4669300205025793,2.463814527078949,-1.0873018704566917,0.7255084772703453,South,Consumer,Retail,Premium,1
1.7479663890630277,1.502866066688695,-3.4000728770146798,-1.9943697860720244,-0.1990203519838508,-2.1396794140826114,West,Corporate,Retail,Standard,1
-0.0262286214360227,0.8863262925411333,-1.5876081190426694,-1.7912372401785357,-1.0321567874884403,-1.6438381381185432,East,Consumer,Retail,,1
1.816064758289455,0.3285049938867785,-0.909132366282404,1.5507345633811187,0.9952314423005498,-2.069522525529668,East,Consumer,Distributor,Basic,1
0.9238429849809552,0.0223377443812545,-3.974144097868491,-3.336049382178548,1.117382832409642,-2.0387711515577847,East,Home Office,Distributor,Standard,1
1.3851173047719136,-0.7278103411055845,-1.1909997114505888,0.7342938589558152,,-1.3088323302432732,South,Home Office,Online,Standard,0
-0.8964754477137341,-1.1879142797921876,0.880387178529549,0.6533627004254775,0.0494317208302785,-0.9281932719166632,West,Home Office,Retail,Standard,0
1.2240264263457732,1.0187719660006629,-3.1733121021309,-2.124743113035056,-0.8282979613621271,-2.387663112433115,North,Consumer,Retail,Standard,1
0.2890599205595197,1.0548856965586926,-0.1245526433229224,-0.9880126390585544,0.0657681050305989,2.927065867868171,South,Home Office,Online,Premium,0
1.0559105641060302,0.6459692064126455,-1.4551570090936066,-0.6089668046040344,-0.7127704228880001,-0.5134205416588027,North,Consumer,Retail,Standard,1
0.0270825241777806,0.1208615510273424,-3.935073168843624,-3.913593693816825,-0.2085613180714815,-3.587497135396156,North,Home Office,Distributor,Premium,1
1.8174403466490727,2.7037190738616506,-2.7145204005527,-1.1064062974123012,1.7101387089787057,-2.9964102958381744,West,Corporate,Online,Standard,1
0.1442665001486123,-0.8508873667369709,-0.0275690049249657,0.7533679109291971,-0.3206079576494,-1.2690252220599514,North,Consumer,Online,Standard,0
1.5200491324241372,0.645675505809093,-0.2307742503962233,2.0736579466150613,0.1490861776984392,-2.399758033454381,South,Home Office,Online,Basic,1
0.4602323348680063,-0.1012425634050034,-0.8070508680138063,-0.7236425178006056,0.7697004574691052,0.9053086175788752,West,Corporate,Retail,Premium,0
1.4654721009334457,-0.6974938908593793,-1.6035004312583676,-0.0524167174846602,0.3421036501546797,-0.1550202027935583,East,Consumer,Online,Standard,0
0.6887371914831817,0.1740056621070228,-2.757802695308863,-2.20500003320527,0.3140284772305615,-1.731826001526125,West,Home Office,Distributor,Standard,1
3.087343460106705,-0.3562944913388899,-2.711481622096106,0.3607824795832435,,-0.0837042539276196,North,Consumer,Online,Basic,1
2.1955714137541777,-2.697791275802992,-2.4650428526239807,0.1496617974301946,0.660775087068426,0.2330899396708388,South,Home Office,Retail,Standard,0
-0.0574218341840184,0.7508393276047611,-1.1838440621043895,-2.4549873886183757,0.9896401521598645,2.2337727982993574,North,Home Office,Distributor,Premium,0
-1.33966686344375,-1.208326583670646,1.0615604645615575,0.3491469565969934,0.1663610895700046,-0.8917438141100072,North,Corporate,Distributor,Basic,0
1.4953094754572842,1.199202186225516,-3.118686935622012,-1.765510342195813,-0.2614607893614337,-2.437197171682831,West,Corporate,Distributor,Standard,1
-0.3252889302901378,0.9616153369657088,-1.7823062806134056,-2.2079688059131417,-0.0357428196385778,-2.329824457857493,North,Consumer,Distributor,Standard,1
-2.1978402721145947,-1.2487972914591776,2.0071217960792964,0.7116626470365909,-0.0153164326617348,-1.46512981320449,East,Home Office,Online,Basic,0
0.3753550671645709,0.818290371400375,-1.3084002814285045,-1.1089645312587062,-1.7281826111606526,-1.082200799963555,North,Corporate,Retail,Basic,1
1.841028132174522,1.521600191212293,-2.7023657965786683,-0.2211066194599822,-1.0541697321353558,-4.7119802316123085,South,Consumer,Retail,,1
0.0609119570577771,-1.9009495569431756,-0.0497572221497721,0.3082437187340716,-1.6812305111697512,0.717441795386403,,Corporate,Retail,Premium,1
1.6855630236265442,1.7692272377340248,-0.5334568086605256,0.6311038946427285,1.8436863578468197,0.731706366757332,South,Home Office,Distributor,Basic,1
0.379420691161398,-1.5007720335763597,-1.066690426081803,0.3110109669308998,-1.2913245693166202,-2.6570770302441904,South,Consumer,Online,Basic,1
0.9917431827803004,1.143690715407696,-2.798080238883055,-2.0545548574743666,-1.2597071115420464,-2.072724897966589,North,Consumer,Distributor,Premium,1
2.0522246254650893,0.5756512237836081,-2.840142464314546,-1.1647752418120416,1.786494413972824,-0.5011372977661255,West,Home Office,Online,Premium,1
0.6031147010858355,0.4300042621864273,1.1101080072837617,2.50516516641036,0.3186863343563793,-1.6187712313171163,North,Consumer,Retail,Premium,0
-1.924180222972439,-1.6931395204108064,1.520561204479063,0.2630092582279925,1.26830465109609,-0.5502886141148134,South,Consumer,Retail,Basic,0
0.2482834586037494,0.132783744026075,0.7447500990075052,1.6696183771702071,-0.5951851539767866,-1.5251559625888624,North,Home Office,Distributor,Premium,0
1.275906715160558,1.4051632885123433,-0.4330197126301472,0.551776642270174,0.1223400598381239,0.1283920502560798,North,Consumer,Distributor,Standard,1
0.0059572292980587,,0.2883407712335403,0.8755253198397994,-1.0276723248763897,-1.3974810813402918,West,Home Office,Online,Standard,0
2.274357808804594,-0.352017695578212,-3.5479948124158405,-0.4991732827326269,-0.8504775478403069,-3.9555951862459255,,Home Office,Retail,Premium,1
0.8415497985285707,-1.821493747353951,-1.0612100659163004,0.392196763188235,1.0484655448173683,-0.7965935473722023,South,Home Office,Distributor,Premium,1
0.3983579005121822,-0.5213910025178888,0.1443788240051319,1.1204754937899055,-0.7738964486511918,-1.0541474584017103,South,Home Office,Distributor,Premium,0
1.2929314842302175,0.9949633447622652,-3.759633380578309,-2.6448854237961537,0.3731541797781012,-2.837134177733426,North,Home Office,Distributor,Basic,1
0.2527612710552087,-0.3933466903288658,1.5410031753043656,2.261083726187238,0.8853289531437387,0.3497744917616838,East,Consumer,Distributor,Standard,1
1.1457919307631237,-3.2750696573348503,-2.0400893113920167,-0.5713270264146213,0.3105620982526903,0.776816894613191,East,Home Office,Retail,Standard,0
0.5941832004649759,0.511359126449666,-1.2707750286464423,-1.0573038883150376,1.4100997283935317,0.040808913000544,West,Home Office,Distributor,Standard,1
1.7745003124560117,-0.449493620054779,-0.0870633850865881,1.7047675678718703,-2.949677826927007,1.3996628189921778,North,Home Office,Online,Basic,1
1.370653284861155,-0.9152561037976924,-1.0623726514515914,0.3801621487307085,1.163600738878073,0.5080977354034109,West,Corporate,Distributor,Standard,0
1.0096112948253118,0.3445897468082886,-1.4414014876509065,-0.8107342472417683,,0.2969266504180119,North,Corporate,Online,Standard,1
0.6668651241516526,-0.5947750623909768,-1.687181952222247,-1.5139050363787012,0.0114473351112792,1.0777127213831663,North,Consumer,Distributor,Basic,0
-0.2363692400179931,-0.0651957562402297,1.3507327961582052,1.72842090312183,0.7293375677124707,-0.9096909077836222,East,Consumer,Retail,,0
2.0328208087385478,1.4294014530649144,-3.783870061363381,-2.217486792762925,1.165336182388124,-1.825743325316166,West,Corporate,Retail,Standard,1
2.203621005794917,-1.0361051741791456,-2.7059948354871795,-0.6743436592508703,-0.5193595003959854,0.4832285233189543,West,Home Office,Retail,Standard,0
1.6579708807072953,-1.4682971799198192,-0.2290080934316993,1.5511023729832174,-0.1460073376779008,1.7653719795891076,East,Home Office,Retail,Basic,1
-2.657441064127711,-1.860593559618661,2.203745433446452,0.5997932713923935,-1.397341708157166,-1.5329006116410264,North,Corporate,Online,Standard,0
-2.7451502617739383,-0.7930142983094304,2.742518138718093,0.910754374286184,0.5471063731845401,-1.6017923165144203,South,Corporate,Distributor,Standard,0
0.0664007306456104,1.60179604538253,2.337383820973668,2.746781652167134,-0.0147434985063882,-0.4345267233535136,West,Consumer,Retail,Standard,1
1.039986683430612,-0.2990423867647931,0.0035299563825215,1.1858785689990945,0.9147507042773478,0.4651960453889763,East,Consumer,Online,Standard,1
0.7162698639706346,1.4323936497401395,1.3465793401599775,3.008617420468232,0.5278247588010978,-2.739912347037377,North,Corporate,Distributor,Standard,1
0.4386284203172265,-0.6333503942740326,1.5657783876460936,2.899744942852223,-0.6659652665345857,-0.7052842950198301,East,Home Office,Online,,1
0.9840841105160752,0.5689441866957033,-1.8153845214707889,-1.1220043858538302,-1.6123264241281563,-0.5451388650112932,North,Consumer,Online,Standard,1
1.4259813121418452,0.5012210519082638,-1.7291852231630107,0.0088017483680117,0.5891141662975183,-2.1120094474276185,East,Consumer,Online,Basic,1
1.3976503760785022,-2.738449246616064,-0.0982825531670918,2.134873197816396,0.5083337662889936,0.5022849418114015,North,Consumer,Online,Standard,1
1.941280397818025,,-2.8292822941089266,-1.1074440935916694,-0.4746355027596357,-1.414117501612959,South,Corporate,Online,Standard,1
1.0919542758524494,-0.0783312686576617,-0.2607528157762366,1.502629082206242,1.0110316460259108,-1.6790603117529448,South,Consumer,Online,Standard,1
1.2713725606741857,,-4.5622788230933775,-3.4487114700777783,0.7380497031876133,-2.1998065857093696,West,Consumer,Retail,Premium,1
2.367404797905226,-3.522058492188481,-3.6155148969782336,-0.8527683569638309,,0.1315411253385054,East,Corporate,Retail,Basic,0
-2.1571273980465,-2.3808089515085364,1.4075373223556022,-0.073011274942351,1.8133913450508312,-0.2168889427411912,East,Home Office,Distributor,Premium,0
1.5498088613983296,0.0333401205740191,-0.0538504756027047,2.116229922491333,1.1133711356020837,-1.1335451643899133,South,Home Office,Retail,Standard,0
-2.9175047718102607,-2.0091672142523063,2.503900159012794,0.2153708830074197,0.4324666577282807,0.1014617088424088,South,Home Office,Distributor,Standard,0
2.1734983279135665,1.8033223402702123,-2.6881496225995063,-0.8289477851159353,-0.5219647031479449,-1.5934928623808524,West,Home Office,Distributor,Premium,1
1.5313179992387584,-0.2775298394169018,-0.6512030619498653,1.4673211392933008,-0.6424809832923835,-1.2915870262819895,West,Home Office,Retail,Standard,0
1.5793514370029644,-3.477165675447807,-0.7106101889138393,1.2128738702539832,1.420604022305033,2.3521888927612964,North,Home Office,Online,Basic,1
1.017284753087385,-0.8388021196019767,0.2292379116940674,1.7994802005080013,-0.7871524926041772,-0.2176009166833779,,Consumer,Distributor,Standard,1
-1.7931661272274917,-1.7352549141324007,1.3132098332229267,0.3361083127526139,-0.5213522065228702,-1.106727889374474,South,Home Office,Online,Basic,0
-1.4200561565916048,-2.0321814822029127,1.5287150364801372,0.9395458501025956,1.7679512624313691,-0.4591712393609024,South,Consumer,Online,Basic,0
-1.6691754427160927,0.8920469125706811,3.014131366253093,2.782870176093289,1.842326629474628,-3.9103599901558495,South,Corporate,Distributor,Premium,1
0.8727097503768431,1.1301907099297153,-0.8718758484083533,-0.8822563011901634,0.0019702055517095,1.676438743558108,South,Home Office,Distributor,Standard,0
-0.2644336319607772,-1.578048872101065,0.4217215337383184,0.6558763621716044,1.338825547236214,-0.0222083930336853,West,Home Office,Online,Basic,0
1.18022656973651,1.0707559333316596,-2.143903484918798,-0.3867565861287767,0.2562828860321376,-4.022332815618947,South,Home Office,Distributor,Basic,1
0.1246207222473296,-3.3629386288808774,-1.833524652481184,-1.6284600237088496,2.1582178459078167,1.1878709240581973,West,Corporate,Online,Basic,0
0.0206983878816436,-1.9988892346507017,-0.0598652483906743,0.0967055656682298,-0.8479569655436727,1.3017976836730238,East,Consumer,Distributor,Standard,0
1.0753046263151518,2.821795686141353,-1.7041957667554062,-0.6207100154632387,-0.0041959690507692,-3.3899816322258203,South,Consumer,Retail,,1
1.634894672689188,2.634253244006733,-2.7837542981181542,-1.3736921359292842,0.9109512265392684,-3.061402206575351,West,Corporate,Distributor,Standard,1
-0.7038477802580977,-0.6976813219187192,1.6575473830024516,1.776339298237416,0.0168480929680823,-1.054958816404394,South,Consumer,Online,Basic,0
1.3595464181753565,1.502947906972545,-1.7405824306044106,-0.7972780351506326,-0.043336541794856,-0.6613826154362249,West,Corporate,Retail,Premium,1
0.6160496477274071,1.426342172664628,-2.109695128002248,-1.750421228927018,0.7412693244721265,-1.9223905992389556,South,Home Office,Online,Basic,1
1.661204124619188,-0.376118643379727,-2.6809997423769,-1.483700064551043,0.21906853075442,0.5307035897016267,West,Consumer,Distributor,Premium,0
1.009620225196614,-1.093808646997393,-2.0705096388580286,-1.5229539237855678,-1.389149351722852,1.2969241639419844,East,Consumer,Retail,Premium,0
3.053701884137824,1.2596472742267788,-3.047674247591553,-0.4688364698277593,0.0739929832251852,-0.3370773044008339,West,Home Office,Distributor,Standard,1
-0.2514952511488362,-1.1746858196738448,-0.3038902130819472,-0.905455990657513,-0.4014486552650134,1.7737316558494949,North,Home Office,Retail,Standard,0
-0.3604959909735536,0.0718122981030264,1.2845758265933158,1.7135454225655389,-0.0796936804832135,-1.7487695998249386,North,Home Office,Online,Premium,0
-0.7183360604291471,-0.615488819667348,0.8126426233659448,1.300528044113728,-0.8900476388333967,-3.156730431413693,North,Corporate,Retail,Premium,1
-1.849509975931193,-1.5485590739499928,2.15861974509018,1.1093445052225483,-1.3281586056171408,-0.5025095853987974,East,Home Office,Retail,Premium,0
0.8717000011883399,1.3050059200297586,-0.1172224255618536,1.5180361767044426,0.2741033250570746,-3.233702492167395,South,Consumer,Retail,Premium,1
0.3158832203304456,0.7094829814203567,0.8916579911690512,2.036816596098346,-0.3627564796171108,-2.370442404438177,West,Consumer,Online,Standard,0
2.253786277997318,1.581824238821817,-1.76319981961923,0.1834259241059768,-0.772107368471499,-0.5412392051399864,North,Corporate,Retail,Basic,1
2.2654540912268937,0.2588635878218555,-3.5411629373193168,-1.824721773636568,1.1633915498036742,-0.1402377190052727,,Consumer,Distributor,Standard,1
-0.7410591885310089,-1.2617103200487323,0.8085828910275238,0.6366727891666446,-2.238842735270412,-0.4965269055643865,West,Corporate,Online,Basic,0
-0.3269555468711975,1.2131543516081609,-1.3985805820374917,-1.6280765670094173,0.8809281537389405,-2.865383129887554,South,Corporate,Retail,Premium,1
2.469356638394578,-0.7089660582067525,-2.619098772711185,0.0255798362784609,0.1691429765047261,-0.7071664852895748,East,Consumer,Retail,Premium,1
-1.0598846183669135,-1.0232686899391097,1.572445991252254,1.2039170092682498,1.1876725176041645,-0.6338812526175768,South,Consumer,Online,Premium,0
-0.8211418035026985,0.5711421244505733,-2.220956988786873,-3.128147327562596,-1.0185099326111795,-2.735553142280665,East,Consumer,Retail,Basic,1
0.980732291162186,-1.736503706548511,-1.808317775139528,-0.6101283801880457,0.4578804512498125,-0.1513894409685776,North,Home Office,Online,Premium,0
1.5086800258127986,-2.966615967605189,-1.7533267450134598,0.4026574768413825,0.590124042107949,-0.0806705043401827,East,Consumer,Online,Standard,1
1.5459971596982651,-2.6298499235901347,-2.7501540188357163,-1.0283561936918622,-1.0219108266004864,0.3051549622584948,West,Corporate,Online,Standard,0
-0.0218442858685572,0.1621697496997017,-3.221376773218224,-3.152400948573229,0.6008245720406529,-3.335980942907668,East,Corporate,Retail,Premium,1
