age,monthly_income,years_at_company,performance_score,training_hours,overtime_hours,office_location,department,recruitment_source,job_level,attrition_flag
-0.1261711828222926,0.0233023401012906,0.7519673003375931,1.8806357286958275,-1.0748015523290244,-1.1012259003168556,West,Corporate,Distributor,Premium,1
-0.3590745986944348,-0.5821595266403795,1.386643937036272,1.628810123409291,-0.9557630539966996,-2.1190436510426944,South,Consumer,Retail,Standard,1
0.381860016158576,1.7810111583354646,-1.603623005407193,-0.7652559473562377,0.4938068925869477,1.2848936308834056,East,Home Office,Retail,Premium,1
1.0183224618411564,-1.4352576514476492,-0.2203844840928708,-0.7410570585187983,-2.238788979581797,0.7023603152140684,North,Consumer,Online,Basic,0
0.1013275688371613,-1.981421678127932,0.7974784663500667,0.4240165120824611,-0.6903440213696426,0.260219605955012,South,Home Office,Retail,Basic,1
-0.379757328217899,0.0020426255944216,-1.0042055715051224,1.1307540165852898,2.6661896390359767,0.7713117675302252,West,Home Office,Retail,Basic,0
1.236120958783674,-1.5715387646870027,-0.5220402108268547,-0.6755278036514665,-2.4372870002395435,-1.4318140586310717,West,Consumer,Retail,Basic,0
0.02533166444915,-1.938334556464036,0.1185351593697831,-0.2885573464222011,0.7252387920003687,1.4058487352764102,East,Consumer,Distributor,Premium,1
1.1498526874436563,-0.267225524737948,-1.0583561256795542,-0.5016688767134774,-1.9726102923990565,-0.1493960592115415,South,Home Office,Retail,Premium,0
0.2762793059948006,1.3952774854262509,-0.9849773076454604,-0.623288543975465,0.0407035529672358,-1.7194211919571998,East,Consumer,Distributor,Basic,1
2.217189096666171,-0.8988240077425901,-1.2993940948314209,0.4754939419152584,-5.01405672736887,0.1474171768379661,North,Home Office,Distributor,Premium,0
-0.8180222349417656,-3.0945779198244683,2.8865658351182786,0.8600829093569612,-0.4225954542774676,0.412473483350422,East,Corporate,Retail,Premium,1
0.1324044942149623,-0.20726678230757,-0.40738463622633,0.1414356736060191,0.2760480109822272,-0.5791080975842707,East,Consumer,Online,Basic,1
-0.3068043540282222,0.6625460740784828,-0.7356552254720061,1.1741964177577378,1.669183403576863,-1.8408805673237945,West,Consumer,Online,Basic,0
0.1465635673344898,1.5725228800880062,-1.4584774033961108,-0.7852584042299262,1.1585069821567604,-1.365606810707605,North,Corporate,Retail,Standard,1
0.0462155940812823,-1.0550578360513645,0.3128222569291115,0.9510212514820232,-0.2829476277375116,1.2014831397418608,North,Consumer,Distributor,Basic,1
-0.8310514981215489,0.0572615501853164,1.7315130663448977,1.023941099501469,-0.134017055470367,-0.0457626475211361,North,Home Office,Distributor,Premium,1
-0.9369940039288776,-1.1035369611731538,1.5113297145174165,0.3987867627680591,1.236387163872858,1.4008077778668424,South,Home Office,Online,Premium,1
1.1342835035944925,0.9575761865861028,-2.846450409735323,-0.6068453767626789,0.3073441097646211,0.1157882661311157,West,Consumer,Online,Basic,1
0.5862737570061624,0.7349877377165714,-1.471757834996483,-0.2269362550268407,,1.2915649509363916,North,Home Office,Distributor,Basic,1
-0.1470455292429013,-2.6958315177904577,1.5186627181451902,0.0654882925018439,-0.5849237094882538,0.935900372244141,South,Corporate,Distributor,Premium,1
0.4268582462691662,-1.165655256862664,-0.7362069868342831,0.0968155516586701,0.2843225846732038,-1.2307062990061044,East,Consumer,Distributor,Basic,1
0.2620825159141901,-0.8608942278989498,-0.052517633972497,0.8249597468590362,-0.5058655978405296,-0.1957802266561383,North,Corporate,Online,Basic,1
-1.701676161845262,0.6947809687248501,2.708372958827022,1.2026295464816363,0.9028650056325862,0.220887389943068,West,Consumer,Distributor,,1
-0.1855958997488002,0.563910609095156,0.9156777461782312,1.3463886392970683,-1.3119703125910351,2.376118647504045,East,Consumer,Distributor,Premium,1
-0.1276321141021275,,-0.987071120170984,1.82238327438399,2.2122545986765343,-0.4515017976911029,West,Consumer,Retail,Premium,0
0.529985337164738,1.7059807847733417,-1.1458142447965538,-0.036910629457972,-0.8024298149444355,-0.040952773732767,West,Corporate,Retail,Standard,1
1.2020972273904045,-1.839242766958592,-0.2901889547287749,-1.4793855293828078,-2.4270020518769586,-1.1508309126464265,North,Home Office,Retail,Premium,0
0.2314501912998297,1.0698616233865068,-0.4220368402327989,-0.4390089985486243,-0.5645350019090196,-0.2631378059911943,North,Corporate,Distributor,Standard,1
-0.6725144749732835,-0.8875338218797806,1.4406942032570584,0.8266389500126604,0.2873793890841747,2.028997802839968,North,Consumer,Distributor,Basic,1
0.3892225256969315,-1.5818003596144865,0.0675635272816764,0.548253817877153,-0.7222523334064452,-0.012525392862115,South,Consumer,Distributor,Basic,1
-0.4933071755931857,3.1274647085295597,-0.0654672440311947,0.3548344888677222,0.1641801302546237,-0.2091132923144368,South,Home Office,Online,Standard,0
-0.5013283535067462,0.0308075523129824,-0.0401022733998948,-1.8938996149519485,2.031437037429314,-0.6232253070919769,South,Corporate,Distributor,Basic,1
-0.1477130234528046,4.009150999462689,-0.6299886506662458,1.2467169685992827,-0.6809475105269933,-0.3129405159426069,West,Corporate,Retail,Basic,0
0.1222698318173578,2.23071811693414,-0.7333507402308238,-0.235668266533225,-0.3113610554692809,1.0336756678113628,West,Home Office,Online,Standard,1
0.7837341355673672,-0.6924418860521553,-1.2690659169880654,-0.6360825729700095,-0.1859764321704538,-0.5075163939854791,North,Home Office,Retail,Basic,1
-0.3773180587701563,1.4654939381600816,-0.375390210674295,-1.479383181275273,1.373597088091429,1.6991312759896278,North,Home Office,Distributor,Standard,0
1.1877895581632094,-0.9773475637528,-1.548839584408996,-1.274567003253293,-0.855800235989397,-0.4078574478200449,West,Corporate,Online,Standard,0
0.0938829502454578,1.3798229480186888,-0.8553341242846257,1.2188147219074372,0.1576329123380153,-0.1741797707024215,South,Home Office,Distributor,Premium,0
1.0202088002393384,-1.323617822590474,-0.8270279761860371,-1.066719340121715,-1.2935559503551846,0.3781007434912557,East,Corporate,Distributor,Premium,0
0.5367368039419974,-1.2947868717815545,-0.599869147056406,-1.5231736233818665,0.0269552032470932,0.3029530190950243,North,Home Office,Retail,Standard,0
-1.0371710950134263,0.6720704497177965,0.5645884764887985,-2.0228792722119584,2.580766485864884,0.483483373759264,East,Home Office,Distributor,Standard,1
0.3546892356763217,-1.088676505744469,-0.8648048690761375,-1.5385767731644726,0.9542253397885267,0.3762450029134486,East,Consumer,Distributor,Basic,0
-0.3883247020754556,2.943180281898748,-0.237636258089297,1.762517113237165,-0.0533834353795736,-1.346989154797921,West,Corporate,Online,Premium,0
0.5008518222745748,2.449048649159754,-1.9853520787726235,-0.928154382889758,0.3946195813754368,0.0432312107885992,North,Consumer,Distributor,Standard,1
0.1129575521900344,2.400128281303745,-1.3744125896476551,-1.2327646256426144,0.805508558310348,0.5012366115196284,East,Home Office,Distributor,Basic,1
-1.3756539117957978,0.3622266343595663,1.1809063392307777,-2.438937649195703,2.9636695152054915,-0.8596621412425152,East,Consumer,Distributor,Premium,1
-0.165580736368255,2.6284165866010576,-0.8175091728102405,-0.051285797984578,0.5596932005639035,1.4863293677087208,North,Consumer,Retail,Premium,0
0.3687561726752196,-1.9169468013066135,0.4357274115121029,-0.1228362476843083,-0.960015163109526,0.133651432853223,North,Corporate,Online,Standard,1
1.099527734838316,2.5879063163688514,-2.2696976398126933,0.8078439957074048,-1.5102167525882837,-1.0241260586630303,West,Consumer,Retail,Basic,1
0.0671782542957969,-1.1318378712726322,-0.2105335015321749,-2.01355434985409,0.9857011398804538,1.8636777961846984,West,Consumer,Distributor,Basic,0
1.0528895366692486,-0.1098273316668947,-1.4058473316997735,-0.7804180795310386,-1.1339490533097545,1.1370494603110028,South,Consumer,Retail,Premium,0
0.34102863207651,-0.0245209200525617,-2.00823381206904,-1.569845312362348,2.281113929360134,0.6524458913825808,East,Home Office,Online,Standard,1
-0.2726971743096837,-1.2862543192227711,2.4710904912696154,2.1705507039113243,-2.692108407213873,-0.4358409776925369,West,Corporate,Retail,Premium,1
1.2204338519574265,-0.1174943271702183,-2.045580131508083,-1.2734557574726175,-0.6056501801861396,0.8070713516007928,West,Corporate,Distributor,Standard,0
-0.1829833202546193,0.0690186399257901,1.7693819802428998,2.4926763597568464,-2.605297161607372,-0.7708832009161329,South,Corporate,Retail,Standard,1
0.0111480825359041,0.1279407728931296,-1.7016303929320566,0.7833125693754373,2.448693865641117,-1.3403120697716635,South,Consumer,Retail,Standard,0
-0.2693850224154158,0.2196111147970811,0.9594564471752136,1.6341244691503087,-0.9780933986529564,-0.2482816023042719,South,Corporate,Online,Standard,1
0.764058864154312,-0.921968434218466,-1.4832681000283752,-1.4542847144198678,0.4611285277262336,0.7803349739793914,North,Consumer,Retail,Standard,0
0.0087132526536339,-1.1982568887339813,1.4159983657504025,1.3726181766649026,-1.889589850080523,-0.8850028297106407,West,Consumer,Distributor,Premium,1
-1.2923951034559624,-2.943353950622273,2.3763419704412807,-0.4641981859179622,2.1067675894612377,-0.1316771412886741,West,Corporate,Retail,Standard,1
0.2577713087685842,0.168559944384202,-0.5943960550945164,-1.0997596414888655,0.1666135212562471,-1.462798616714641,South,Home Office,Distributor,Standard,1
0.1464195437174801,1.976248184813157,-1.332476102977035,-0.2139549445435042,0.6708785750084156,-0.9148401084229204,East,Consumer,Online,Standard,0
-0.9945310094326356,-1.1295480831148226,2.394434277539791,2.084226496547774,-0.218614066473991,0.3132304417293439,East,Consumer,Online,Premium,1
-0.2775687828645448,0.5783876916039725,-0.7164649938203095,1.0137388211910583,1.608301796157701,-0.6681094640921984,West,Home Office,Retail,Premium,0
1.5512554179117657,-1.6893725730890674,-0.7676178513462103,0.3616866371995535,-3.2155597033291285,-0.0369287283948187,West,Consumer,Retail,Basic,0
1.7867174826892478,-0.9260146723647578,-1.393406340340117,-0.4428733358786277,-3.2640248350805448,-0.7506935035044124,South,Consumer,Online,Standard,0
1.296956363081739,-0.0571224633488818,-1.5170500256820374,0.0152031530417657,-1.93019762159454,0.633697283000852,North,Corporate,Online,Basic,0
1.0324453780161365,,-1.6151053754249969,-1.2428618909234943,-0.3112785492374652,0.221920185009319,West,Consumer,Online,Premium,0
-0.5244998905020064,2.762373849100784,-0.2350517316974661,0.625198145505436,0.6704433995100412,1.0731809199824511,North,Corporate,Retail,Premium,0
0.9986620626197084,-0.637702250498559,-1.855754030692221,0.2822188342139695,-0.1579943781209909,-0.1446895371452601,South,Consumer,Retail,Standard,1
0.2990684866597989,1.550618133274925,-0.0988857598006605,0.5101624484678113,-1.6876135621798176,-0.2746077283136903,North,Corporate,Distributor,Premium,1
-0.8816639702880215,2.72867465445446,-0.296036885262102,0.5043031933437185,1.997700392713649,-2.3358635898882367,South,Home Office,Distributor,Standard,0
1.5573439307929984,-0.8158119235028958,-1.2456428508829118,-0.1940286863036173,-2.82281080311682,0.0523059290165836,South,Consumer,Retail,Premium,0
-0.0690095931011562,0.0423506320798753,0.2337259046105793,-0.7514052504400274,-0.0359651023255489,-1.408993497949681,East,Home Office,Retail,,1
0.4548164943009409,,0.5086583097158897,2.7391466426102262,-3.1895203574916056,-0.089596503971092,West,Corporate,Distributor,Standard,1
-0.2221189978826214,0.2749195667071874,-1.328787538085885,-2.31175112190056,3.070715468017128,-0.1477749109122199,North,Home Office,Online,Basic,1
-0.0142209609572678,-1.6047518591390082,-0.0935562574617527,-2.745880219210594,1.424145170722824,2.2864268808768258,North,Corporate,Distributor,Basic,0
0.064059881880107,1.2969027320803912,-1.0266466380547874,1.8965648207309425,0.4580188753042468,-0.3055551626265798,North,Consumer,Retail,Premium,0
0.3541830224986735,1.0343664167744822,-0.9018618195301265,-0.3636029452374422,,0.6788026894693915,South,Home Office,Distributor,,1
-0.0115860931562334,-0.0683717766500398,-0.4152047061447509,-1.0674770171622725,0.8972860536815518,1.0762846369686214,South,Home Office,Distributor,Standard,1
0.6138743525939847,1.344347847462875,-1.4711659094581648,0.4453736891686692,-0.4723381976173968,-0.2677133918093776,North,Consumer,Retail,Basic,1
0.0033966557707926,,0.4743499625692974,-0.1533077992613893,0.074386641677913,0.2211477428748269,North,Consumer,Retail,Premium,1
1.2790117365021614,-1.0719366236611307,-0.938017243398074,-0.3773283889085416,-2.2198154585422496,-1.8961460374764183,West,Home Office,Online,Premium,0
0.4370148507372283,2.4409624093117746,-2.772409773170202,-0.5196985186206778,1.7836369357507045,-0.6050072720854623,North,Corporate,Distributor,Standard,1
-0.7053380735800778,-1.9183154146588757,2.764700932376253,1.960023733572671,-1.3620324718889631,0.0591928315766659,West,Corporate,Retail,Basic,1
1.1120080641414312,-2.7864634259063044,-0.2529276788071395,0.1477305245263848,-1.9825077789283143,-0.6234690248203055,East,Consumer,Distributor,Basic,1
0.1938134440208032,-0.6456890453960206,1.01496441427579,1.3601689164783626,-2.147378959767225,1.0746030993298417,East,Corporate,Distributor,Basic,1
1.345924543256197,-0.9539321923512922,-0.9425459615026598,-0.5358807254440807,-2.468876211698636,-0.0222925651215383,South,Home Office,Distributor,Basic,0
0.822252229485805,-1.1458768729910684,-0.7618608453396317,-0.8786472290004056,-0.8509268268790904,-0.422861414955696,South,Home Office,Retail,Basic,0
-0.201184167222199,0.4748000147097703,-0.7026630833433649,1.585476739901874,1.2894507407597218,-0.5565999325311518,North,Corporate,Online,Basic,0
0.6380487108422536,-0.8421434369102849,-0.5625742095222928,-0.8954858430556597,-0.6938425395215172,0.1572641588173429,South,Consumer,Distributor,Standard,0
0.0851830370417627,-0.0952039626809979,-0.8651031835131948,-1.434405086038863,1.3530597927845376,1.653905184581256,East,Home Office,Online,Premium,1
0.8037395852519252,-1.1703558274987982,-0.9767159444248747,-1.196423516609218,-0.3879203259874744,0.1457826157854694,West,Consumer,Online,Premium,0
0.084185162508127,-0.7999981507331839,-0.6723973006134709,-1.637390609890928,1.4315619365940315,-0.0408692151251465,South,Consumer,Distributor,Standard,0
0.0252438344402687,,-0.6757667210330736,-1.5896991626909849,1.2248272992798006,0.0740756660855142,East,Consumer,Online,Premium,1
-0.5029215337299604,2.941590432298846,-0.3793838043992483,0.4250083346968353,,0.0550662066265813,,Corporate,Online,Basic,0
-0.0965284097158352,-0.8752071632651495,-1.0798616924543731,2.054306626948235,2.1180301237659966,-0.2374541900261725,North,Corporate,Distributor,Standard,0
0.1854293024192799,,-1.4462946317170622,-1.1491503456968604,1.3864856902291625,0.3854544309261841,South,Corporate,Online,Basic,1
0.4730330849731984,-3.242156624376385,0.7846563072892592,-0.2650193035016834,-1.1852474211045665,-0.2448028876391287,West,Corporate,Distributor,Basic,1
-0.0540264589341684,-0.8205131305049397,0.6076634844606963,0.2305804479840987,-0.409635746300996,-1.8567576234116507,West,Corporate,Distributor,Standard,1
1.4771508885606848,-1.4576855517902354,-0.912143468227406,-0.565823759000629,-2.704185866388417,-0.7843914616750172,South,Corporate,Online,Basic,0
-0.1876388233131118,0.5469683985483497,-0.9738460550286676,1.5836351405961366,1.6353738643040647,1.158193624334201,South,Home Office,Online,Basic,0
-0.4335515424127366,1.5836555420553111,-0.3156357179485146,-1.262853016704598,1.3750169027989492,-1.8844672240921452,North,Consumer,Distributor,Basic,1
-0.994953728936667,-2.8342200532777806,2.4829524158410816,0.212385641727545,0.781023435592167,-0.3333284597313323,North,Home Office,Retail,Basic,1
0.4636757529013984,-0.391137801240405,-1.693245749226474,1.9937739714364409,0.979996312555536,0.5135659200917775,North,Corporate,Online,Basic,0
0.0191790269891594,,-0.7372411188155398,-1.4440129610282506,1.7100806418365238,0.0410676027120084,West,Home Office,Retail,Basic,1
0.4040572583539125,-2.062685152022158,-1.7907205431782152,1.2954508595881222,2.264533479584665,-0.2823368344586963,South,Consumer,Distributor,Basic,0
