square_feet,bedrooms,bathrooms,property_age_years,distance_to_city_km,nearby_schools_count,property_region,property_type,sale_channel,furnishing_level,house_price
-0.0105999870665256,0.0883965413926797,-0.0994038423855045,-0.5369009561332388,1.2978689067960432,-0.4759864120973539,North,Consumer,Online,Standard,-70.48
0.8405044337025737,-0.2874725173280184,1.55442187815752,1.9604246162580112,-0.3105131720222303,-0.1533543079212672,South,Corporate,Retail,Basic,162.33
-1.058812418963352,0.2068212396396542,0.0263564314744351,-1.3109072913232886,1.8761325770729211,-0.6841521566641682,,Home Office,Online,Basic,-125.48
0.4237674608400854,-0.5776033779343673,-1.4278128512186574,0.8087733175917685,0.106684459200501,-0.5488149184609377,West,Corporate,Online,Premium,-197.77
-0.0562579027248284,1.2271557784363434,-1.2685466951786442,0.036696262636612,-0.1886674920966579,1.6716288283240075,West,Consumer,Online,Standard,111.33
0.8007101044753148,0.2683357653016312,1.0192431249033913,2.6978482729542543,0.0641432485200075,-1.2512827271379068,South,Home Office,Retail,Basic,38.92
-0.1068761968772794,1.0661932778823902,-0.287774270581414,0.2641139608956978,1.166700446892064,1.302032857465063,East,Consumer,Retail,Standard,191.55
0.4978610450829746,0.8351631581991733,0.3021699788428498,-0.0403447814874874,-1.2455383887075555,2.008134511292728,North,Home Office,Online,Standard,285.35
-1.0583197150372334,-0.9282963140140716,-0.5567880723621575,3.008154116538336,-1.41249385568596,-2.127293233814112,North,Consumer,Retail,Premium,-314.53
0.644869191954658,0.0768633512379661,1.3191199941426524,0.4912382958629517,0.2340871206800583,0.075674101133096,South,Home Office,Online,Standard,152.23
0.9564253348594786,2.048301328226134,0.4828440995424505,-0.2274067706369057,-1.081373761189656,0.1374004333062445,West,Home Office,Online,Standard,233.68
-0.1749192030066912,-0.1500220297832412,0.1958126615277728,1.7869369700817508,-0.8109320731261813,-0.3357564195985996,North,Consumer,Distributor,Standard,-4.38
0.1381288444876946,0.3471132276203886,1.8362328591779893,-0.993322244504543,-0.874690751412038,1.1204017457808857,South,Home Office,Distributor,Premium,255.52
0.02425772920577,0.9046584164381388,1.3515927958868894,0.9237111939162972,-0.1363840364408473,-0.4329697216536123,South,Consumer,Distributor,Premium,134.53
0.0898167998019765,0.3374420521835879,0.4035535205997178,-1.511998448017245,-2.926745795105561,1.3340373377805528,North,Corporate,Distributor,Basic,119.33
-3.2865791949919134,-0.3806244493043392,-0.5389391180930883,-0.2927458426977217,-1.7585716666147213,0.8948194970249218,South,Corporate,Online,Premium,-133.45
-0.6573184805301815,-0.7118921824239124,-0.002378560823461,0.3475856724719761,-0.3855893969884127,0.5132480830180882,North,Consumer,Distributor,Standard,-44.07
-0.2380442856655894,,-1.6785387983767597,0.9500136734417008,-0.3500372933271125,0.4678806227367956,East,Home Office,Distributor,Premium,-110.0
1.7415046842500888,-1.1970181256944643,-0.1100432212095977,-0.015853958483601,0.3876844352406182,1.152208501611571,East,Corporate,Distributor,Basic,107.51
0.4826740231562497,2.012580886502773,1.3765705417165304,1.6394737488076734,0.2053786498971559,-0.8878710059716927,North,Home Office,Retail,Standard,193.07
0.2120684467962496,0.0832230199512687,0.2844204457688525,0.4895099367864367,-0.0784909184226206,0.2521084941689318,West,Home Office,Distributor,Standard,62.71
-0.6457075452420585,0.184940577080311,0.4025479185790636,0.0599401955664209,-1.027453979464694,0.4861567482767037,East,Consumer,Online,Standard,47.0
1.0633916136328343,-0.1726530294841942,-1.070698779974208,-0.4720626305971143,0.6010735202979108,0.5222345099589872,West,Corporate,Retail,Standard,4.26
0.5634005101025857,0.4310370088257697,-0.6379017267425503,1.5212431533931756,0.0933243122176282,-1.3535948233909167,East,Home Office,Retail,Standard,-107.47
0.4454114092920381,1.6899407778429432,1.1449081549767524,0.1465227365928835,-0.5259929172241107,0.2836172154622403,East,Home Office,Online,Standard,276.99
-0.7073676830056197,-1.4716113399183706,0.1904064735834809,-0.2381408265817323,-1.9712412599890428,-0.0040889853837405,South,Corporate,Online,Basic,-108.18
-0.1474570409128136,0.0292079350144177,0.1011757836030654,0.3028044348082243,-0.2335532652149157,-0.8495577705493436,West,Home Office,Online,Premium,-54.34
2.3548409980747778,1.419311341580979,-0.3692883214008065,-0.9660960643737057,0.5441743192826209,1.4698189326146052,North,Home Office,Distributor,Basic,293.5
-0.2284345630919109,1.1958507583009057,-1.2671276383266412,-1.1308611426064832,-0.5365819592356275,1.1455861281569446,West,Corporate,Distributor,Premium,22.77
-0.4307685201509393,-0.4394899336565253,1.5449205981707264,-0.5420319637046519,,-1.0399368893446646,West,Home Office,Distributor,Basic,-31.44
-0.3047993870337193,-0.7486356986632517,1.09383526544084,1.874517009486355,-0.6664932184532292,-0.6374562006409318,South,Corporate,Online,Premium,26.14
-1.6211440887217496,0.9905378061099844,0.5177845458133211,-0.3391071525210285,-0.2211402833063513,-0.3410068744096475,South,Home Office,Online,Standard,29.83
-0.4716762520146533,-1.1826792854810662,-0.7794813416706078,0.0852277958575761,-1.1803282071648706,0.3070103431347319,North,Home Office,Online,Premium,-165.77
-0.3652164919349029,-0.5513656678357033,-1.4877975870227824,-1.6738346583897197,1.2353812431166091,1.237831754803685,West,Corporate,Online,Premium,-97.01
-1.2550620384534334,0.4506870542868216,2.1439797544097488,0.2098277856429565,1.4526293628138656,0.6216945666805157,West,Corporate,Distributor,Standard,227.34
2.304046826971148,-1.5348069988484845,1.1831566572387102,-0.8330974131954684,-1.0083076915795106,-1.2679801502967651,East,Home Office,Distributor,Basic,-39.72
-1.620070722157284,-0.0719226227339967,-0.5013590568007285,2.6104296131528235,-0.958109137188495,-0.078653972876862,South,Corporate,Distributor,Basic,-64.17
0.4312678846502458,0.3186303902033856,-1.94034594631791,-0.1244414314591346,1.456313725347497,-0.8271015553186735,West,Corporate,Retail,Premium,-206.91
0.6829317675805693,-0.5712814452314086,-0.4048962801380641,0.5605067697370354,0.5762251836398836,0.8769978225616628,West,Corporate,Retail,Basic,13.89
0.3682491375554412,0.2711192788080178,-0.0918921571002032,-0.9772449570772096,0.238608003873324,-1.1712610222438538,South,Consumer,Distributor,Standard,-123.05
0.2101197988613298,0.3062780622511865,-1.0870691853436385,0.2101044257858066,-0.0654236077193759,0.3120694294918416,East,Home Office,Online,Basic,-24.17
-1.3526399174010582,-0.7289125627492408,1.3500953654213717,-0.9319236689049402,-0.1342885435823425,-0.8465767470003995,West,Home Office,Distributor,,-62.05
1.042652596355128,-0.8357787742243638,0.2875161155192153,-0.6512574143493355,0.3480359217991756,-1.53191722377093,North,Corporate,Retail,Standard,-114.54
-1.1720658809476054,1.0770913007530285,1.6075781850510007,-0.2751885276262193,-1.3010626079679504,0.6098439215790676,North,Corporate,Distributor,Basic,211.98
-0.6806022397364269,0.3902490758033031,0.6936721265679926,-0.7469038219261628,-0.0129842978921855,-0.1478790176428352,West,Consumer,Distributor,Premium,32.84
-0.8619440994837869,0.3405294430525797,1.3674730091635223,-0.2681295338707269,0.7686119328609643,0.4979040981396173,East,Corporate,Online,Standard,148.15
-0.3662186091852556,0.8009524648405317,-1.0112422199298563,0.1157529819967488,-1.397547110624267,0.3257901833179104,East,Corporate,Distributor,Standard,-36.17
1.5357122817826805,1.5612431202903034,2.072286061405206,-1.2085263068845735,-0.1559674924749268,-1.321119711834826,South,Home Office,Distributor,Basic,203.31
0.1369471338677946,0.9137240960601845,-0.0044220106368286,0.7365551069400471,-0.817647785254075,-1.06990988536931,South,Corporate,Online,Standard,-18.56
-0.0337944702819911,-1.5758472593707398,2.1551708184851512,-1.0799641897405,0.1188226236857766,-0.9981758299511886,South,Home Office,Retail,Basic,0.59
0.2000640644393067,-0.428365921114651,1.4490346299218724,-0.1441548215262461,0.0813478441975157,0.5704991517960544,East,Corporate,Distributor,Standard,142.6
-0.7247984587224136,0.7996241615459687,0.7015009602509799,1.3094790618375285,-0.8638032551211667,0.8744234759149433,North,Home Office,Online,Premium,177.98
-1.1249181314649035,-0.2897803635698339,0.1673499748289824,-0.3029002782530455,0.0441218002722789,0.9245920565530406,East,Home Office,Retail,Standard,24.79
-1.2598692582526276,-1.3179113196330123,0.4685449589657988,0.3996423045242521,2.4156918259743554,0.6923046324608872,East,Consumer,Online,Premium,10.22
-1.6643485567309546,0.9754685265834844,-2.848581928165151,-0.7196620021258081,1.4253043048510876,0.2708061392830568,East,Consumer,Distributor,Premium,-252.12
1.0092781765021268,-1.1687174240971872,0.5279379956425388,-0.5685794316776911,1.110218117753944,1.2742943188358498,South,Consumer,Online,Premium,128.5
1.247785131609575,0.7244571097101785,1.0125644435084225,0.1189106549709915,-0.736417741841685,0.2371611427135359,South,Home Office,Distributor,Standard,198.92
0.5411986273887448,-0.5802194148775612,-1.082824165906063,-1.9020439113730687,-0.810887895000258,0.7711118837053696,East,Corporate,Retail,Premium,-64.18
-1.0422136870478158,-0.8526080932579255,1.413996124503392,0.176909127643486,-1.208060790063728,-0.2378249885058187,North,Home Office,Online,Standard,-13.75
-0.0500897421716973,0.7846259814738241,0.6357783390151316,0.3350725176534966,0.6355103466890998,0.2163169895385821,South,Consumer,Distributor,Premium,137.46
-0.8335910505619548,1.1569618850414791,0.0887455421595608,-0.5876087672056826,0.3811196869045284,-0.2928219844129968,North,Consumer,Distributor,Standard,-1.62
0.4971260135587954,-0.0435549590306983,-1.220252653245007,0.0399690601205068,0.8235760851488567,-2.002494753961855,East,Home Office,Distributor,Basic,-300.76
1.312298543284783,2.47189527280963,-0.0735010948360609,-0.4293962905253387,1.8550762836645456,0.3505083258515797,West,Corporate,Online,Basic,234.0
-0.0382268406338317,-0.2589016738705654,-1.2011706117988614,0.2696882496724923,-0.0221449628214307,-0.6383942605082001,East,Home Office,Distributor,Basic,-211.86
0.3066932908266514,0.2433146570902705,0.854944720489081,0.7801299980021299,,-1.202576064103824,East,Home Office,Retail,Basic,11.76
0.7972008720072473,-0.9065961594135236,-1.9701649045853504,0.6011396259194124,0.3358613923306801,0.3371880788098885,East,Consumer,Distributor,Premium,-147.32
-1.7539863157850015,-0.5221740344701423,-0.195219569624303,1.3212192082001109,1.6770857752834616,2.2451900173756463,West,Consumer,Distributor,Basic,104.41
0.3860488188887526,,-0.3098831631455325,0.3041052382843272,0.0372283993746062,-0.5016457403489778,East,Corporate,Online,Premium,-6.2
-0.7120486494355714,-1.2063026289150776,0.4853489133574998,2.196061891144224,-0.7365690110454566,-2.6693236608922013,West,Home Office,Distributor,Basic,-291.14
0.3880777814973835,-0.3623768103480195,-2.5976251750028645,0.8557808812346043,,0.3129491521160409,South,Consumer,Distributor,Standard,-231.78
-0.1478734527862292,-0.8008187859570131,-0.1810591767810606,1.3159584149809531,2.099047843654705,1.29602556001946,East,Consumer,Online,Premium,59.36
-1.0744524175768024,-0.3531269180097769,0.987277072675326,0.9881061439372396,-2.129369317751521,1.8920531697321543,East,Consumer,Distributor,Premium,203.62
-0.5278328015672926,0.7741285287143285,0.2696381996237724,-2.0998024049533965,-0.2492200143267489,0.4543125165295232,East,Corporate,Online,Standard,113.95
0.8968437292418536,-0.6967077934348581,0.2962789664440078,-0.8162953814764143,1.772147837396596,0.8844248197868666,East,Corporate,Distributor,Premium,86.71
0.4061254537584802,1.179861055813739,0.1550548300746144,-1.2418306873570653,0.4460694191780707,0.0361306609010037,East,Home Office,Online,Premium,96.05
0.4282042293146174,1.087614497500494,-0.241392092643453,-0.683226077738692,-0.2316372759050469,-0.0732911267067035,South,Consumer,Retail,Premium,51.15
-0.2516988157566023,1.0992854153410616,1.0776275727101836,-0.1331009995415424,0.2706959346740096,0.1098618520016395,South,Corporate,Distributor,Basic,150.27
-0.0665002621183867,0.1304088719704206,0.2337962581683118,1.303436284250461,0.7258388165048978,2.234873826703625,South,Consumer,Online,Basic,256.65
-1.3364656862169395,-2.1284150766315326,-0.3617049635489505,-0.3854805472505971,-0.1400937912170142,0.2339977273982282,West,Corporate,Distributor,Basic,-199.97
-1.2009270515820023,-1.930531022882079,1.708732006577052,-1.3902874491016832,-0.041811531534178,0.5536648263595932,West,Consumer,Retail,Premium,18.74
0.0309362067805705,0.2104121529768004,-0.2402828062307981,0.5288440635557667,-0.4345957524548645,-0.9868346609303176,East,Consumer,Distributor,Standard,-110.98
2.045050755526961,-1.2433239603199742,1.6455559358004086,-0.8746287811490934,-0.3659651684838705,-0.5304709964210534,North,Corporate,Online,Basic,99.26
0.3254997634199865,1.674143435271196,-2.12683483948658,0.7146611804397707,0.1133929525598962,-0.8294638572267119,East,Consumer,Online,Premium,-126.1
-0.1549863702779855,2.113371570342621,0.1016262752107001,-0.2387539799393348,-1.0717249254371997,-1.8816304912532456,North,Corporate,Retail,Standard,-42.32
-0.2289464111295003,0.2441390237944963,0.8679433468308616,-1.6562341128724525,1.121719080865505,0.6232807932193968,West,Consumer,Retail,Premium,106.08
2.27870399828596,0.1825039666715765,0.3826054002026152,0.6455846568527653,0.3995564918488508,1.6080402161852343,West,Consumer,Retail,Premium,299.88
-0.2694115121834142,0.2250608075166092,0.0887969367435887,-1.5300543315225652,1.292837481321454,1.2887182658898368,South,Corporate,Distributor,Basic,98.27
0.3034327003059516,-0.1064243302698564,-0.0301814909592275,-3.2302087759574847,-0.6220016144167957,-1.4267076703193748,West,Corporate,Retail,Premium,-149.04
-0.3920866489742535,-1.0522731107102483,0.6636352519025083,0.1674910166947812,2.6370442415232915,-0.078490662256384,South,Consumer,Distributor,Basic,-49.65
-0.1307227604570446,2.349748125660348,0.6284088822903423,0.5733377551605341,-0.2790446900132621,0.1459512530783508,North,Home Office,Distributor,Basic,210.76
-0.3287036570825336,0.948531757396918,0.0538751351736956,-0.7718204131023502,-0.4704355492455616,-0.0222356040853671,South,Consumer,Online,Standard,37.06
0.8348389767226998,-0.3614523489865233,-0.5919524719338288,0.3156638523127541,2.528377683504384,-1.944831414087056,North,Home Office,Retail,Standard,-201.2
0.0297599078299946,0.4540440288816915,-0.2503980119901464,-1.3783128050322253,-0.2200718696379286,0.3328414623282768,North,Corporate,Retail,Premium,-11.6
1.7772219004298002,-0.2716825933884195,-0.2601877636779423,1.1972331478085023,-0.8920458917154608,0.9722914443989116,North,Consumer,Online,Basic,133.09
-0.9393142092132816,2.3927506736433863,-0.5916810312834977,-0.4633428204352656,-0.4485149219124191,-2.4282157576273966,East,Home Office,Retail,Standard,-159.24
-0.0972745153170999,0.09189001232998,0.9245619045346194,0.4980033806833155,0.0004162379665616,-0.371841470960861,East,Consumer,Retail,Premium,70.58
-1.8018114679752315,-0.0651888176506309,-1.301022402859655,-1.1074701883511695,-1.5153127618790716,-1.350346906132976,South,Home Office,Online,Premium,-333.96
-0.4941685471291893,0.39771041879999,-0.4182938002763139,-0.5337341602572888,0.6582457675182111,1.1378278097322474,East,Corporate,Distributor,Premium,63.78
0.594089999201288,0.6544419800810878,-0.4969318114873964,0.2535985096178306,-1.756587369161041,2.9159759202855304,West,Consumer,Distributor,Standard,284.03
-0.5560703395712976,,0.4374826703065482,0.7949838827821626,0.0879827779697884,-0.3783798390703178,North,Home Office,Distributor,Basic,40.65
0.0850516360171322,-0.8594499490279737,-0.0294229031068694,1.1412351471884428,-0.4426822064460325,-3.828995122281712,South,Home Office,Online,Premium,-409.82
-1.012122905321117,-0.540521990921216,1.2245086664823797,0.7169922620213162,1.7951357374061192,-1.6156691604906246,North,Corporate,Retail,Standard,-98.69
-0.2994599819288214,,-0.8705414172358659,2.2105031251728557,-0.2691589714224704,-0.2400610610358472,North,Home Office,Retail,Standard,-92.15
-0.9902532437374248,-0.7333937420529703,0.82200787113062,-0.4024162701846974,-0.7020017234181755,0.635190193664743,North,Consumer,Distributor,Premium,35.08
2.147956608939709,-0.4006208216614512,0.5725716787557463,0.283377289127521,-0.4955726861522014,-1.6191766597959631,South,Corporate,Retail,Standard,-23.92
-0.1674723834619587,1.940570032862752,0.9854848396036948,-0.5502561302649732,-1.1664452835598078,-1.0280088932561458,South,Corporate,Retail,Standard,99.13
-1.5554584924680377,0.0776818928465745,1.2735171587213163,-0.6327604581254922,0.2810738809781367,0.7941912605113657,South,Home Office,Retail,Standard,119.13
-0.6510648373913163,-0.7107318916628528,0.1698656519684496,-0.1050558165453249,-0.6196322462126772,-0.2891012303094541,North,Home Office,Distributor,Premium,-92.32
-1.1617148812114315,-1.38744633034516,-1.4875872728710782,0.5462382892820803,0.3718375218206203,0.5959897948168945,North,Corporate,Online,Premium,-195.21
2.0211846872835486,-0.980855774887536,-1.2640672239441204,2.230054731391466,-1.5823452915711675,-1.0712248447181725,,Home Office,Retail,Standard,-157.18
0.6596208123725981,0.1828198129601327,-1.6257848040741718,0.6431023665436849,-0.3045105923763565,-1.890785963607507,East,Home Office,Online,Basic,-293.06
-1.7493859150071032,0.6737041484648709,0.3060160826928764,0.5821798542452923,-0.8605990476228105,0.2115946285576457,South,Home Office,Online,Standard,34.99
-0.2208869873545901,,0.3829862884729708,-0.2524467640966753,-0.0635543573077793,-0.7036383539342751,South,Corporate,Online,Basic,-7.41
0.6242809329788324,2.3146266436728498,-0.1306524317963407,0.694007659901618,0.5494551794755203,0.7638112382386373,North,Consumer,Retail,Premium,244.41
-0.1069473537356653,-0.2848094034582116,-1.6139495496497498,-0.1140878841264812,-0.4505491538486359,1.777410235253684,East,Corporate,Retail,Standard,4.99
0.2118789606101659,-0.0775965756542937,1.0973992477737278,-1.4269150338291716,0.4698314690908602,-0.1534654853030621,South,Consumer,Distributor,Premium,60.44
0.8870223845710453,-0.2611081432180407,0.7667402579074504,-1.7379835004765467,0.0771520741970897,-0.7613607183527273,North,Corporate,Distributor,Premium,-23.08
0.0839749492690142,-0.7955382362788986,0.4995966888964052,1.0211299770401798,-0.0554586427103673,-0.5916960563124052,North,Consumer,Distributor,Basic,-43.28
-0.4623422226081408,-2.017654057482356,0.2250536534013417,0.9570893610125154,-0.951392022462924,0.7787723474075307,West,Corporate,Distributor,Standard,-20.5
-1.3241230820947318,-1.2297923990435111,0.6164240520726478,-0.6484725891449318,-0.0867830882315646,1.418893253852995,South,Home Office,Retail,Premium,52.72
-0.8904851449401683,2.259004462600998,-0.174075009093656,0.5224205982914852,-1.3636755554005449,-2.257600679474804,East,Corporate,Online,Standard,-117.89
-1.7731847856041536,1.0950990529076907,0.7159588271573563,0.1639327167509705,-0.4182168331014546,0.3571510738366144,South,Corporate,Distributor,,75.13
1.3871511212173966,-1.938426818403217,0.7826425586531592,-1.1076293619513549,1.6598924462346785,0.0995671604739873,North,Home Office,Retail,Premium,8.29
0.5524735196449615,-0.1740256488866735,0.1485529323171992,-0.7223334276270388,-0.1524544849548665,1.569671342914584,West,Consumer,Distributor,Premium,156.15
-0.595788081930437,-1.2049544925746698,-0.2809996692081406,0.314262156864568,0.1565817748770742,0.1488627049123604,North,Corporate,Retail,Standard,-98.66
-1.21834549162077,-0.2170496879755062,-1.1170811441074793,0.0099159398978986,-0.3398239479288239,1.371935261533156,West,Corporate,Distributor,,-34.5
0.7267327454627265,1.0502689048210807,-1.414558674063216,1.2507893257682874,-1.1824472997982682,-2.4525084566516475,West,Home Office,Distributor,Basic,-252.56
1.52476072029287,0.0120142083956107,-0.7647163424435744,-1.755388560529364,-0.2967884619800908,-1.3602819083138096,West,Consumer,Distributor,Basic,-142.52
-0.3076101078285739,2.5217185430634914,-2.226924491751815,-1.258684787975355,-0.3168719522382795,-0.5800594517306397,North,Corporate,Retail,Basic,-109.82
-0.4186576190433634,1.055693701732551,1.1390493886885185,0.9606506253060412,-1.487194216897492,0.9712017403094498,East,Consumer,Distributor,Basic,269.01
-0.956636609409111,0.7285625300884974,0.3188013895821608,-0.3739571522674358,-2.3759006927143846,-1.3635675215592125,North,Consumer,Distributor,Standard,-92.64
-1.6790375882919208,0.5563458301781122,0.502033573788042,-0.478122415389816,-0.4799083985726445,0.0243638582499461,North,Corporate,Retail,Basic,-12.3
-0.6263463834081778,1.588154124934115,-0.003725293182827,0.5064195939416183,-0.085497419946757,0.3149155791055932,South,Consumer,Online,Standard,114.43
0.3737743154774959,-0.3514220398128213,0.793500997008542,-0.5136238721170537,0.4933295061571495,0.2679969222751566,North,Home Office,Retail,Basic,81.51
0.2642797419715724,-2.0822240708094566,0.9338219704096188,0.5380938382345464,-1.7270071651232335,0.435616758885488,West,Corporate,Retail,Basic,4.4
1.4559050766333232,-2.0416266165783514,1.3693745858451372,1.1964550769306737,-0.2111586016087425,-1.1318680843687683,South,Corporate,Retail,Basic,-12.53
0.6145979811017533,-0.2523908351880309,-0.9400100456574928,0.5036366000276463,-1.2498973440887151,-0.559398728553753,West,Corporate,Distributor,Premium,-144.18
-0.0309399146043094,-1.7857967934024173,-0.2291811632904806,0.2798674298571344,,-0.5518712079588207,South,Corporate,Distributor,Premium,-183.06
0.0577018259222329,-1.7371773835568924,-0.3480079249591297,-0.5545132550071078,1.2631870132784957,2.5252725120601496,North,Home Office,Distributor,Standard,76.59
1.596362009639586,-0.5569421545000067,0.2642096769271348,-1.6619551143806868,0.0306328010577762,-0.1063945363830854,South,Home Office,Online,Standard,8.63
0.6385895394208417,-0.5104922587632628,0.2460728442200999,0.0353882551356405,-0.7372453809570805,-1.445075568609833,North,Consumer,Online,Standard,-113.93
0.5684790425361149,0.0123447532281595,1.2614147712774086,-1.2220630823839274,0.1168237327098531,-0.9228624923312332,North,Home Office,Retail,Standard,29.5
-0.5286062263804302,0.8623591446484928,1.0384511860435597,0.4373627230350926,-1.2268715594947206,-0.4420035534063736,South,Home Office,Retail,Basic,70.98
-0.8761933757732984,1.7326674438749117,0.7818039821756222,0.733485726007383,0.0814807571865951,-1.9857787430892788,North,Corporate,Online,Basic,-54.53
0.9720372815401578,0.104350295229866,-0.967880211095584,-0.447005759538398,-1.110827711351722,-0.0290393930089139,North,Corporate,Online,Basic,-80.6
-0.5900152933932554,1.0977662359762173,-0.9737456937528884,-0.7696158861717903,-0.0839907347040878,0.1080291064445322,South,Home Office,Online,Basic,-48.31
0.3516388389690578,-1.0771899103916427,-0.1730553652268896,-1.0470459283957732,0.726452375687256,-0.5928743392241546,South,Corporate,Retail,Basic,-133.1
0.0847507440026489,1.0586581593265372,-0.2783657711779587,1.2051761603459623,1.4470137656028228,0.996996805415671,West,Consumer,Distributor,Basic,170.78
-2.011274522137979,1.070111201098827,0.8168687472955775,-0.3750998979487372,-0.0898660151875677,-1.2135047720764411,West,Consumer,Online,Basic,-65.2
-0.5012857115732723,-0.8396075320422268,1.1084667998276865,-0.39172038965287,-0.2540938334722801,-0.1223001805099048,North,Consumer,Distributor,Standard,-12.79
-0.3155927960136659,-1.6395291089058686,0.687767735949146,-1.644226796298854,-0.1108539450431426,-2.5592143302367294,South,Home Office,Retail,Standard,-300.46
1.5721546143713525,-0.7296724091639393,-1.4014485888914376,1.143729504796111,-2.133940475841303,0.9765058362035188,North,Consumer,Retail,Standard,6.35
0.2422450388290055,2.4717129384178667,0.7374875225722705,0.1208021199419639,-1.0398973277608223,0.1218055380655872,West,Corporate,Retail,Premium,232.49
0.1878895292246646,-0.4727769562561899,-1.845502084682956,-0.6680777942356982,0.66080253205277,-0.8784852009259905,East,Corporate,Retail,Premium,-262.06
-1.938915164277781,0.9933491900756832,-0.2080223253672739,0.9260673119195452,-1.0603349443895993,2.0967153763419115,West,Consumer,Online,Standard,162.75
0.5036222273308388,0.8024614184100722,0.8831899026365644,1.8020088274863375,0.2721251446044804,0.4042991026015521,South,Corporate,Online,Basic,211.0
