marketing_spend,store_footfall,discount_percent,inventory_units,competitor_price_index,festival_days_in_month,store_region,store_format,sales_channel,promotion_type,monthly_sales
1.1407739928949183,,0.8241773004440472,-1.9339278350648983,0.942742380012642,2.810241700811,South,Corporate,Online,Standard,266.39
0.279574827702959,-0.1105740301938087,-1.014260931300374,0.6754472048303137,0.1683771348800751,0.6784542146268013,West,Corporate,Online,Premium,63.71
0.7251011991028318,-1.07650383250849,-1.1458962652285345,-1.501481249194329,0.7707686828337124,0.2235184275991134,North,Home Office,Retail,Standard,-44.52
-1.057350460835896,-0.6420013023284056,-1.5475955719829075,0.0568034680986572,-0.9800876100754468,0.1260661754240478,West,Home Office,Retail,Premium,-118.94
0.6834907397412464,0.4736727074232476,1.4440507328613634,-0.2885751113252355,1.2058287392263376,-0.2137929810455678,West,Consumer,Distributor,Premium,71.64
-0.5939126226063162,-1.7463118219086036,0.3191510457463238,0.5262246577143137,0.5289488111517695,-1.5890709622225652,East,Home Office,Online,Basic,-310.78
0.0142944745910111,0.8309825613353033,-0.9094213206418608,-1.1420194971999558,-0.2477860768310818,-2.061884793705763,West,Corporate,Online,Basic,-116.42
0.2725589266575715,-0.141168984960107,0.0394868612014424,-0.9490571445097412,0.300908180928398,1.4152564700419377,North,Home Office,Distributor,Premium,160.02
-0.3927688205050718,0.9971385001247765,0.381968717015887,-1.0109078121566226,0.6348877457686721,0.490247946746398,East,Home Office,Distributor,Basic,82.93
0.3721237670437794,0.7605863210085967,0.1523799676036544,-2.067731963270419,,-1.30451818923483,West,Home Office,Retail,Standard,-50.04
0.7952338961178635,1.9886142777586815,0.2123155133011693,-1.5653796492725338,0.3924706874661866,-0.4978133639531323,East,Consumer,Retail,Standard,116.97
-0.9056556482077888,2.206888678723072,-0.3681025790555303,-0.6773015485858388,-0.9358227862727148,0.3914842162760725,West,Consumer,Distributor,Standard,76.65
-0.7749721415412683,0.5328417085224747,0.5136492817360787,0.5473263314618916,-1.7534862643920406,1.0938496353677982,West,Home Office,Distributor,Basic,79.44
2.601594896795467,0.855641161016417,-0.0260991475629324,0.1073315848124264,-0.3678306635858041,-0.1992990929972241,North,Home Office,Retail,Basic,251.92
-1.1568096100727616,-0.3915470077073379,0.3771366752106522,-1.348107691418151,-0.0052562285930717,-0.2606951168463135,West,Corporate,Distributor,Basic,-162.0
-0.0760594134399943,1.2039912430815698,0.5383845003483093,0.1986513886602585,1.230504746043346,0.4010319919987137,South,Home Office,Distributor,Premium,114.26
0.0189392313963061,0.1901048260106533,-0.4019559223589479,2.4192859767317465,0.2785862230837567,-0.3359347638288157,West,Consumer,Online,Standard,-6.96
1.361639190881197,0.5158693557097984,1.4180436705469468,-0.5192401202391733,-2.4445342338423885,0.4074373288728196,South,Consumer,Distributor,Premium,234.76
-0.1634576081279889,-1.7491409972881222,2.0449346135322357,1.023424611019621,0.2453280134547034,0.9620514714182417,East,Consumer,Retail,Standard,3.45
-0.991417212923177,-0.1159466054071328,1.714288691401217,-2.058273466509931,0.720359100706422,-0.5037500225369769,East,Home Office,Distributor,Premium,-145.12
-0.7049888958720013,-0.6506403775858901,-0.7553384987646066,-1.621725003609357,1.1683246501460998,-0.2330602668134413,West,Home Office,Retail,Premium,-161.47
-0.9257447473613292,-0.4843827613053583,0.3610365631925755,0.607498680962828,0.1547272658346962,-0.4382003558372133,South,Home Office,Distributor,Standard,-136.82
-1.5798425007971315,-0.9533522063613687,0.0823401046705057,2.1705046174090312,-0.128409349503471,-0.2008806982769774,East,Home Office,Distributor,Standard,-201.94
-1.082550334056468,0.127100560969894,0.2816229176212075,0.5861503413734164,0.3739450445920788,-0.4916308111322267,South,Home Office,Retail,Premium,-92.34
0.7562357889039386,-0.6658835327631675,-1.0385669360381289,-0.6142882117549697,-1.5311755807998226,-2.219110757677417,West,Corporate,Retail,Basic,-186.54
0.7895588589386754,0.6120702679386963,0.1623650544040721,-1.4520052211320649,0.1217178876639267,0.8254003160167286,South,Corporate,Online,Basic,147.08
0.0070957189291542,0.4787255623724922,-1.5685339648542551,-0.5797325156404244,-2.3811042309718875,-0.2675375593218534,North,Consumer,Retail,Premium,-24.84
-0.4109656489313816,-0.0992418338584948,-2.154989689866993,-1.555012369889897,-2.2072903799901837,-0.0270260774733113,West,Consumer,Retail,,-114.46
-0.1191854068252901,0.1326786966057649,1.0738807940806945,0.2951571207450839,-1.2996340957598744,2.115093154163053,South,Corporate,Distributor,Premium,187.56
-0.3571582517699463,-0.086844601937824,-0.037515727235463,-0.0167258356821593,1.2016731115511008,2.894767493333472,North,Corporate,Online,Premium,227.27
1.016583359083647,-1.4759407396419888,1.068647108318574,0.1080448286324638,1.450403823975158,-1.6193012402897962,West,Consumer,Online,Standard,-113.73
-0.0256727162922426,,0.3047598945299742,0.7373378460068695,1.610727078988115,0.4857804246523383,North,Consumer,Online,Standard,12.96
1.2646571007631895,-0.6168714496568268,-1.4211295166907378,-0.9703797669818022,1.5131750406774838,-1.411993481712125,North,Corporate,Distributor,Standard,-64.96
-1.2629624340818162,-1.614553583001349,0.9124019773802082,-0.2957697319529956,-0.7994903104270188,0.4233232948843833,North,Consumer,Distributor,Standard,-143.74
-0.8940710703425426,0.8627995847918261,-0.346718965916823,0.2154941858404332,1.1382805810993122,0.6533055458734031,North,Corporate,Distributor,Standard,35.87
2.021116332077015,-1.3977491684515693,0.5410985676215668,0.2814939690561043,-0.801245126266933,0.9141495901623516,West,Consumer,Distributor,Basic,167.81
-0.6839053182234138,0.2281129002581574,0.1966024975110353,0.8125617432206571,-0.5264207946148453,0.5324336334889439,North,Corporate,Distributor,Standard,2.86
-0.0171005065543494,0.3253235002978305,-0.0778780481162181,-0.1376758607233377,0.3964675209589789,-0.6066395025997939,South,Corporate,Distributor,Standard,-33.08
-0.1670484230566399,-0.1458720132445191,1.2617351355908326,-0.0552896964690697,-0.5668177320525604,-0.0504758093609672,East,Consumer,Online,Premium,-15.47
0.6230440307520997,-0.3104544899694448,-0.6907920410184035,1.7387021281792006,0.6105442796179462,-0.5979162809142268,East,Consumer,Online,Basic,-29.03
1.103388532506766,1.0558151957586668,-0.3793859116206042,0.1094805583583605,-0.2950481477491129,1.4467376134884866,South,Home Office,Retail,Basic,274.86
-0.7120152072349436,-0.6022436121456232,1.664941130281601,2.36582764292947,-0.2506599011213448,0.2549684460782688,East,Home Office,Distributor,Standard,-3.63
1.7321717570809736,0.4432650850837111,0.2751470209965412,-0.8943894353948573,0.53629321302232,0.1231432017141826,South,Home Office,Distributor,Basic,199.51
-0.0625617538615983,-0.2014570747977936,-0.2637621226789174,0.5017823588862373,-0.1913056205391028,0.0351602766685916,East,Consumer,Distributor,Basic,15.84
0.1990419434186686,-1.166137049627053,0.2284466826083417,1.1826937415688168,0.1809672032414866,0.2296649983462858,East,Consumer,Online,Basic,-18.65
-1.7978943458078005,-0.992703321752858,0.45491711897936,-0.6006678481847992,2.156318307180718,-0.0694942479297909,East,Home Office,Online,Premium,-231.7
-0.5144615556783525,0.1614694567124381,0.0855689602750456,1.0263499300320895,-0.1543661430038208,-0.0492392350913886,West,Corporate,Retail,Basic,-16.36
-0.883644273329453,1.5459635123239086,0.3142326665084339,1.4509839517351464,-0.3115996108397731,-1.0817409455317408,West,Corporate,Distributor,Basic,-67.84
1.6783013734182293,-0.1711515324242735,0.9850061437715252,0.314279161518362,,-0.9768128906182508,South,Corporate,Online,Standard,89.73
-0.3357751296432998,1.8451729010009927,0.9082851802757168,-0.5772673671309428,0.4541544353113781,0.1698090251078542,South,Corporate,Online,Basic,102.69
-1.656967758898904,1.330188086482926,0.0529154023876479,0.8093975984289102,0.0368986122971553,-0.643971317574412,West,Corporate,Online,Premium,-82.64
0.7231393603292499,-0.1163617439948247,-0.932258482841405,-0.7184569256745201,-1.5031059818899817,-0.1462360118445602,,Corporate,Online,Standard,26.46
0.5062928201236078,,-0.5579592056263907,0.104309969363257,2.538875542055561,-2.14416270643957,West,Home Office,Retail,Premium,-203.88
-0.5315774734869609,-0.5066039152505656,0.6014439117176055,-0.9032447370185624,-0.2903978685301344,-0.9469810005184292,,Corporate,Online,Standard,-142.33
1.210541008133562,-1.1573829124032942,0.6665542710125999,0.9246335258012156,0.6469455166043819,-0.8330911601014209,East,Consumer,Retail,Basic,-10.42
-0.9126968765039868,0.1799331180799752,0.1741837618890772,0.599461655219388,1.456568530296573,-0.5455279044024797,South,Consumer,Online,Basic,-95.91
-0.4795831776965868,0.4029980729295107,1.6109640338546332,-0.2651318221856097,-0.850478885401179,2.140803557477194,South,Corporate,Distributor,Premium,197.92
-0.6582359751982143,0.5918900849829348,-0.333569985120902,-0.5754088869916497,-0.31084157837854,1.4290320258731086,North,Corporate,Retail,Basic,69.74
-0.1742440625970857,0.8410354971100863,1.986324724268349,0.7835692700120657,-0.7430190327730665,0.7190946320523691,North,Corporate,Retail,Basic,159.23
-0.6058190812604178,,0.0719045438113538,-2.012436463613566,-1.5627974764118164,0.9302484895278778,South,Corporate,Online,Standard,73.25
0.2157902498299273,-0.8104624681994057,-1.691622714070569,-0.3546135010445586,1.0917668577045787,-0.3267568952175775,East,Home Office,Distributor,Basic,-103.52
-0.6095999300125104,0.7828475161482393,-0.2826921979021027,-0.4629287956370397,0.1810337075806735,-0.5545686634754313,South,Home Office,Distributor,Standard,-67.24
-0.1338711020603,1.062339748256304,0.3119766163790379,0.4299681129039622,0.2969378804313265,-0.4170926897419559,West,Corporate,Online,Premium,8.97
1.4410350629414936,-0.2183252130797061,-0.9435380572259696,-1.067723937476211,0.336841123767904,-1.069488746771678,East,Home Office,Retail,Standard,-33.82
1.1249295999353808,1.1836126550032702,0.8979053719867262,-1.7075815259786948,1.7122219418500535,0.0443768229203469,North,Home Office,Retail,Basic,148.94
0.9939941860336764,1.320665093069162,0.1022880495927636,-0.4936359496502984,-0.2351483039571027,-0.0168596792607865,East,Consumer,Online,Premium,156.77
-0.8081251352729116,0.283483867163373,-1.1177077656243362,-0.549802796736241,-0.019786985809424,0.4087528485601437,North,Corporate,Retail,,-56.11
-1.2363202503530766,-1.1514335725774467,-0.2344672978357507,-0.6690239953414326,0.7041188420731379,-0.2222932898863716,West,Home Office,Distributor,Basic,-202.73
-0.1672264776873821,-0.7430673039140306,0.1702336982431431,-0.2552545206666933,0.3470894512362713,-1.3660470307561303,South,Consumer,Distributor,Basic,-187.48
-0.653505726790086,0.3010534828728121,0.410256659091731,-0.3415469280594461,-0.780886967968937,-1.723552344844782,South,Home Office,Distributor,Premium,-195.93
1.2984617338438933,0.5807096155855271,0.5777495381075809,-0.1624211057441933,-0.6699979925269124,0.0841978691827318,North,Consumer,Retail,Standard,127.97
-0.5372958866534405,0.5431002324908725,1.139336304690045,-1.125928402217337,0.1628307799529543,1.1432171517815024,West,Consumer,Retail,Premium,112.52
-0.5097954721248761,1.203635954980396,1.301798298604569,-0.0694455645305144,-2.0186005199212325,-0.7929037029867742,South,Corporate,Distributor,Standard,-25.48
1.1927417853462228,-0.1635994173529583,-0.3906846606255405,-0.569224361045097,-0.0415324032927882,1.3127412657365027,East,Home Office,Retail,Premium,200.58
2.631716320469597,-0.6356246206921915,2.4759990933853686,2.331811471665989,-0.7917172855813298,-0.2567191619419262,East,Home Office,Online,Standard,236.95
1.2458172079173833,,-0.834589175508787,1.010749300922963,-1.2797410843697417,-0.2667479967401432,East,Consumer,Distributor,Standard,32.57
0.6238088333753538,1.5831418604318168,1.2059998768667584,0.9282640499794248,-0.6188233912151304,-0.1111577296179974,South,Home Office,Retail,Standard,174.81
-0.0695551809921327,1.261666321316745,0.953652525621922,0.3396892388038003,1.091688031690277,-0.6246977138656639,South,Home Office,Online,Basic,33.28
0.6423215046914746,0.2974138955677974,-0.1153861899583437,-1.5907467108829298,-1.0015829687719866,-1.028994922447351,South,Corporate,Distributor,Basic,-32.13
-0.6845850330996899,-0.74529614523455,2.6512176779026926,-0.1426061469658189,0.9620743520083682,0.5407519529559957,South,Consumer,Online,Standard,-7.63
0.6493854809693368,0.4515988666516039,1.387462843951228,-0.576097706672945,0.7044488274213391,0.0916006283615949,East,Consumer,Distributor,Basic,99.3
-0.175589556444082,-0.6184935989394629,0.7332586450933077,0.6353004130513146,-0.6667299903204654,-0.5588662420184132,East,Corporate,Distributor,Premium,-86.45
-1.111708634846581,1.5252660479848037,-1.5450176493120775,-0.8732567570293422,0.2239235018867829,1.0816747911104752,West,Home Office,Online,Standard,48.09
0.5549779535236664,-0.3380016788169521,0.153173727045845,1.7761058538679468,0.5889361133694648,-0.9079349561032496,West,Corporate,Distributor,Standard,-16.22
-0.9054623246417336,1.6593157024963037,-1.0188569327200638,-1.4135619567361268,0.9231603486173082,-1.4769986381009892,West,Consumer,Distributor,Standard,-169.68
-0.5824591271425239,-0.4390299060108305,-1.4801298352868384,-1.0144805579855267,0.4458077183149176,0.5779171230955419,South,Consumer,Online,Standard,-47.78
0.0723183961904657,-0.0363474186135902,-0.9493218488733564,-1.4333982727570918,1.4859866054491444,0.5478746930932614,East,Corporate,Retail,Premium,14.02
-1.508651500346268,0.0615301344085473,0.5740488125559071,1.757877225664243,0.6326386012678709,-0.5975035461616909,North,Corporate,Distributor,Basic,-141.4
1.180291035436314,-1.0078060402879805,-0.9608049879152136,0.7132098978634182,-0.1100797772874547,1.0660208856879625,North,Home Office,Online,Standard,104.79
-1.5470421747467378,0.0738958081914577,0.1075674831048997,-1.854762055038525,2.210077045883051,-0.1427701979307644,North,Corporate,Distributor,Basic,-156.24
2.152896196457577,-0.053392860869817,-0.5419319150278825,1.0101100893484896,-0.0159519878741517,0.3189773112638498,North,Consumer,Online,Premium,221.6
-1.8130718206913727,1.0224898946942294,-0.2983636475128791,-1.153216259717053,,-0.1798603833685343,West,Consumer,Distributor,Basic,-122.65
0.76358770300105,-0.9890737698140812,-1.4064063237593143,-0.5901540052929748,1.906478540584775,-1.347271017865936,North,Consumer,Distributor,Basic,-141.72
-0.7025703567737478,-0.132230611040591,1.180364661749495,1.218875061173602,-1.1611451882371302,0.1604578077394909,South,Consumer,Retail,Standard,-25.93
3.047603845608206,0.0390882360967271,0.5264743913713399,0.2519156018145037,-0.0428130204788276,1.832945020262068,East,Corporate,Online,Basic,438.71
-1.5458826505054262,1.4677717835499269,-0.2324146945291818,0.096184703159627,2.134504428488176,-1.7217697786761308,South,Home Office,Distributor,Premium,-197.21
-1.2069258784798922,0.0420699855036439,-0.3220279022238308,-0.1707069667740374,-0.4343578813433008,-0.972003070975026,West,Consumer,Distributor,Premium,-194.29
0.5167370694793623,3.5313317660849326,0.0979165557908625,0.6791150900926773,0.308411059718383,-1.0381385467758473,East,Corporate,Distributor,Basic,157.03
-1.5491012682681389,0.1479953463756216,-0.8964684193162533,-0.3326024999329769,0.052993402871365,0.0612692241904738,East,Corporate,Distributor,Standard,-148.96
-0.1560847603752281,0.6118131034302478,-0.7257162648765627,-0.0520795977502968,-0.3361302934539973,-0.0928003014842796,East,Corporate,Online,Standard,-22.97
-1.1760656038919366,0.083491510651674,0.2480458865070265,-1.3029135522365385,1.315346183838887,-0.3953937611779812,South,Home Office,Online,Standard,-132.82
-0.5249622610805484,1.2135501230361896,0.3213019025677853,1.0108748038517907,-0.2973132743512461,0.1508894589341596,North,Home Office,Retail,Standard,31.2
0.9883341573349796,-2.2507122719921853,-0.3957312622077399,-0.7637051850954822,0.9866783243563506,-1.3785994545885318,South,Home Office,Online,Basic,-162.42
1.280085200283117,-1.0536103032962167,1.850582136454174,0.7800715388981255,1.8975448103116817,-0.3120503017515143,South,Home Office,Distributor,Premium,45.05
-0.0673135840206459,0.2161273915765215,0.6187329706484765,-1.310348353775743,0.2705774935779585,-0.3550129906090916,East,Corporate,Distributor,Basic,-20.07
0.0665585968428292,-2.140498049938218,-1.2253817128475444,0.8597532334264358,-1.0533755105148848,-1.7177338005214653,East,Consumer,Retail,Premium,-290.28
-0.265346409649686,1.4408778874691044,-0.3764329605371767,0.0242735385535075,-1.0338514635302556,-0.4673885720703272,West,Corporate,Online,Standard,6.93
-0.5829302464185571,1.3541000938477612,1.4619354674773373,-0.7367798290556254,1.083645753723053,1.619182501478901,West,Corporate,Online,,199.56
0.0926931391286916,,0.5544652986119175,-0.6541345632694496,0.3233343523112386,-1.7013271124530165,East,Home Office,Online,Standard,-58.01
1.0825972356820537,-0.5816668650082657,-1.6190704689675268,-0.6564568842873545,-1.039785704217994,0.8912015664829583,North,Consumer,Distributor,Basic,72.77
1.5693542005698553,-0.8259458610197925,0.8347135043614883,0.794560259605164,0.9539892183026066,-0.8537114909591713,,Corporate,Online,Standard,28.92
-0.5770710421563983,-1.4573734029908196,-1.1959052410481514,-1.6691509911664204,-0.045730967451012,-0.6817151993385436,West,Consumer,Online,Premium,-223.38
-0.4527330126701746,-0.1933953509412099,0.4476663116993054,-0.1206576981064151,0.3732719761186611,-1.103351775615103,South,Consumer,Distributor,Standard,-167.78
0.647485062320319,,0.2396363493713394,-0.1150647650151849,0.4909662738745369,-0.6943506021969532,West,Consumer,Distributor,Basic,89.6
0.0727505963745589,-2.0491900621248607,-0.180693057301636,-0.490411430447473,0.4417769051120317,-1.0820496976632108,East,Consumer,Online,Premium,-214.85
0.7368895050877429,1.920750892295324,-1.1162616666614475,-1.0025539427959915,,-0.2569152224580686,East,Consumer,Retail,Basic,93.88
1.1742119888667792,-0.1566221175684815,-1.7755069498586176,1.5916062577151282,0.0388160865617138,0.6453587307005774,South,Corporate,Retail,Basic,104.95
-0.7481974019892657,-0.7680131410697372,0.6672194354133053,-0.8586768823394224,-0.207542922013799,1.5306362508281213,West,Corporate,Online,Basic,2.26
0.5985512540199107,-0.2642852829803899,1.29207015066682,0.7545657871627303,,-0.3911631181386776,East,Consumer,Retail,Basic,23.29
-0.2657739604562953,1.2222358170347134,-0.7175067301529587,-1.5366495595102565,0.2323046894773155,1.8884834615126844,South,Corporate,Online,,185.48
-1.300317853940517,1.1446625276181817,0.4408594951774624,-0.3635669533712118,1.810942898385658,-0.6613041584187127,North,Home Office,Retail,Basic,-97.49
0.2297264228977676,1.2151259224146764,1.0383204064263638,0.6479241347350886,1.0235689231194238,1.622475535617942,East,Consumer,Retail,Standard,262.09
1.573082344443298,-0.0151011925489751,-2.0610539297821133,-0.5708805236354303,0.5724618492163492,1.23517463921412,West,Home Office,Distributor,Standard,207.49
0.5517321926530054,0.1963463114736336,2.4344308695082555,-0.842092425180648,0.1680018587285696,-1.282878393406798,West,Home Office,Retail,Basic,-29.04
0.4176372645177263,2.500410708448965,0.3188970056425035,0.503754540094851,,-0.0979529763666897,South,Corporate,Retail,Basic,162.38
-0.6202350223143385,0.8630901559417868,1.8185128011509089,-0.1746360699539331,-0.6563675666438726,-1.0992116318527383,North,Corporate,Retail,Premium,-71.43
-1.3978744778268946,,-0.0138652357305347,0.7442136522010768,1.230231316569172,0.1253541963652544,South,Consumer,Online,Premium,-140.67
